Player ID,Stolen Bases (SB),Caught Stealing (CS),Stolen Bases Percentage,Year,Team
pierrju01,27,17,0.614,2011,White Sox
pierrju01,37,7,0.841,2012,Phillies
pierrju01,23,6,0.793,2013,Marlins
merriwh01,8,3,0.727,2016,Royals
merriwh01,34,8,0.81,2017,Royals
merriwh01,45,10,0.818,2018,Royals
merriwh01,20,10,0.667,2019,Royals
merriwh01,12,3,0.8,2020,Royals
merriwh01,40,4,0.909,2021,Royals
merriwh01,15,3,0.833,2022,Royals
merriwh01,1,2,0.333,2022,Blue Jays
merriwh01,26,10,0.722,2023,Blue Jays
merriwh01,11,1,0.917,2024,Phillies
merriwh01,6,2,0.75,2024,Braves
careyma01,0,0,0.0,1910,Pirates
careyma01,27,0,0.0,1911,Pirates
careyma01,45,22,0.672,1912,Pirates
careyma01,61,17,0.782,1913,Pirates
careyma01,38,20,0.655,1914,Pirates
careyma01,36,17,0.679,1915,Pirates
careyma01,63,19,0.768,1916,Pirates
careyma01,46,16,0.742,1917,Pirates
careyma01,58,20,0.744,1918,Pirates
careyma01,18,11,0.621,1919,Pirates
careyma01,52,10,0.839,1920,Pirates
careyma01,37,12,0.755,1921,Pirates
careyma01,51,2,0.962,1922,Pirates
careyma01,51,8,0.864,1923,Pirates
careyma01,49,13,0.79,1924,Pirates
careyma01,46,11,0.807,1925,Pirates
careyma01,10,5,0.667,1926,Pirates
careyma01,0,2,0.0,1926,Robins
careyma01,32,7,0.821,1927,Robins
careyma01,18,3,0.857,1928,Robins
careyma01,0,0,0.0,1929,Robins
ashburi01,32,20,0.615,1948,Phillies
ashburi01,9,12,0.429,1949,Phillies
ashburi01,14,17,0.452,1950,Phillies
ashburi01,29,6,0.829,1951,Phillies
ashburi01,16,11,0.593,1952,Phillies
ashburi01,14,6,0.7,1953,Phillies
ashburi01,11,8,0.579,1954,Phillies
ashburi01,12,10,0.545,1955,Phillies
ashburi01,10,1,0.909,1956,Phillies
ashburi01,13,10,0.565,1957,Phillies
ashburi01,30,12,0.714,1958,Phillies
ashburi01,9,11,0.45,1959,Phillies
ashburi01,16,4,0.8,1960,Cubs
ashburi01,7,6,0.538,1961,Cubs
ashburi01,12,7,0.632,1962,Mets
cruzon01,0,0,0.0,2021,Pirates
cruzon01,11,4,0.733,2022,Pirates
cruzon01,3,0,1.0,2023,Pirates
cruzon01,22,1,0.957,2024,Pirates
cruzon01,38,5,0.884,2025,Pirates
lefloro01,23,9,0.719,1974,Tigers
lefloro01,28,20,0.583,1975,Tigers
lefloro01,58,20,0.744,1976,Tigers
lefloro01,39,19,0.672,1977,Tigers
lefloro01,68,16,0.81,1978,Tigers
lefloro01,78,14,0.848,1979,Tigers
lefloro01,97,19,0.836,1980,Expos
lefloro01,36,11,0.766,1981,White Sox
lefloro01,28,14,0.667,1982,White Sox
storytr01,8,5,0.615,2016,Rockies
storytr01,7,2,0.778,2017,Rockies
storytr01,27,6,0.818,2018,Rockies
storytr01,23,8,0.742,2019,Rockies
storytr01,15,3,0.833,2020,Rockies
storytr01,20,6,0.769,2021,Rockies
storytr01,13,0,1.0,2022,Red Sox
storytr01,10,3,0.769,2023,Red Sox
storytr01,6,3,0.667,2024,Red Sox
storytr01,31,1,0.969,2025,Red Sox
mayswi01,7,4,0.636,1951,Giants
mayswi01,4,1,0.8,1952,Giants
mayswi01,8,5,0.615,1954,Giants
mayswi01,24,4,0.857,1955,Giants
mayswi01,40,10,0.8,1956,Giants
mayswi01,38,19,0.667,1957,Giants
mayswi01,31,6,0.838,1958,Giants
mayswi01,27,4,0.871,1959,Giants
mayswi01,25,10,0.714,1960,Giants
mayswi01,18,9,0.667,1961,Giants
mayswi01,18,2,0.9,1962,Giants
mayswi01,8,3,0.727,1963,Giants
mayswi01,19,5,0.792,1964,Giants
mayswi01,9,4,0.692,1965,Giants
mayswi01,5,1,0.833,1966,Giants
mayswi01,6,0,1.0,1967,Giants
mayswi01,12,6,0.667,1968,Giants
mayswi01,6,2,0.75,1969,Giants
mayswi01,5,0,1.0,1970,Giants
mayswi01,23,3,0.885,1971,Giants
mayswi01,3,0,1.0,1972,Giants
mayswi01,1,5,0.167,1972,Mets
mayswi01,1,0,1.0,1973,Mets
turnetr01,2,2,0.5,2015,Nationals
turnetr01,33,6,0.846,2016,Nationals
turnetr01,46,8,0.852,2017,Nationals
turnetr01,43,9,0.827,2018,Nationals
turnetr01,35,5,0.875,2019,Nationals
turnetr01,12,4,0.75,2020,Nationals
turnetr01,21,3,0.875,2021,Nationals
turnetr01,11,2,0.846,2021,Dodgers
turnetr01,27,3,0.9,2022,Dodgers
turnetr01,30,0,1.0,2023,Phillies
turnetr01,19,4,0.826,2024,Phillies
turnetr01,36,7,0.837,2025,Phillies
taverfr01,0,0,0.0,1971,Pirates
taverfr01,0,0,0.0,1972,Pirates
taverfr01,13,4,0.765,1974,Pirates
taverfr01,17,6,0.739,1975,Pirates
taverfr01,58,11,0.841,1976,Pirates
taverfr01,70,18,0.795,1977,Pirates
taverfr01,46,25,0.648,1978,Pirates
taverfr01,2,1,0.667,1979,Pirates
taverfr01,42,19,0.689,1979,Mets
taverfr01,32,18,0.64,1980,Mets
taverfr01,16,4,0.8,1981,Mets
taverfr01,4,0,1.0,1982,Expos
verasqu01,56,21,0.727,1995,Marlins
verasqu01,8,8,0.5,1996,Marlins
verasqu01,33,12,0.733,1997,Padres
verasqu01,24,9,0.727,1998,Padres
verasqu01,30,17,0.638,1999,Padres
verasqu01,25,12,0.676,2000,Braves
verasqu01,7,4,0.636,2001,Braves
jethrsa01,35,9,0.795,1950,Braves
jethrsa01,35,5,0.875,1951,Braves
jethrsa01,28,9,0.757,1952,Braves
jethrsa01,0,0,0.0,1954,Pirates
patekfr01,18,7,0.72,1968,Pirates
patekfr01,15,8,0.652,1969,Pirates
patekfr01,8,2,0.8,1970,Pirates
patekfr01,49,14,0.778,1971,Royals
patekfr01,33,7,0.825,1972,Royals
patekfr01,36,14,0.72,1973,Royals
patekfr01,33,15,0.688,1974,Royals
patekfr01,32,7,0.821,1975,Royals
patekfr01,51,15,0.773,1976,Royals
patekfr01,53,13,0.803,1977,Royals
patekfr01,38,11,0.776,1978,Royals
patekfr01,11,12,0.478,1979,Royals
patekfr01,7,6,0.538,1980,Angels
patekfr01,1,0,1.0,1981,Angels
crosefr01,3,2,0.6,1932,Yankees
crosefr01,4,1,0.8,1933,Yankees
crosefr01,5,6,0.455,1934,Yankees
crosefr01,3,1,0.75,1935,Yankees
crosefr01,18,7,0.72,1936,Yankees
crosefr01,13,7,0.65,1937,Yankees
crosefr01,27,12,0.692,1938,Yankees
crosefr01,11,7,0.611,1939,Yankees
crosefr01,14,8,0.636,1940,Yankees
crosefr01,0,2,0.0,1941,Yankees
crosefr01,1,1,0.5,1942,Yankees
crosefr01,4,4,0.5,1943,Yankees
crosefr01,3,0,1.0,1944,Yankees
crosefr01,7,1,0.875,1945,Yankees
crosefr01,0,3,0.0,1946,Yankees
crosefr01,0,0,0.0,1947,Yankees
crosefr01,0,0,0.0,1948,Yankees
